image_id,text
540760,A couple of zebra standing in a grass field.
417465,An adult black bear let's his long tongue protrude.
497907,A person on a snowboard in the snow.
303253,A large brown dog laying on top of a raft.
170278,Dog smiles while sleeping in a bed room.
421009,A giraffe is standing erect on a dirt path and grass and trees are in the background.
487897,Two people sitting at a table with a cake in front of them.
187822,A person riding a skateboard on the side of an empty pool.
373577,A man that is holding a tray with vegetables inside of it.
64902,A couple of people who are standing in the street.
219329,Tall tower with a clock in the front near a sunny sky.
404616,A large bear is walking through its space at the zoo.
489358,A food truck is parked in front of other cars on the street.
463048,a couple of red light and a green light 
482774,A close up of a computer keyboard that has only buttons
515876,A fire hydrant on the side of the road.
575006,A man holding a foil wrap in his hand near a stove.
517821,a gray and white teddy bear with a flower on its head
240727,Two children are sitting at a table eating food.
111244,"Edward, the number 6 baseball player, waiting to bat."
290827,A train pulls up to an empty platform.
572517,a polar bear following a big winged bird
62109,Three young men prepare to race bicycles back in the early nineteenth century as a crowd of mean watch.
99543,A small dog sitting next to a chew toy that looks like a lion.
304409,a big bathroom with colorful tile walls and fancy lights above the sink 
207041,"Room with a couch, tv, dining table surrounded by chairs and two doors "
62817,A person holding a cell phone in their hand with three other phones around. 
327872,A small flock of grazing sheep in a very large grassland.
186730,A person standing next to a TV outside of a building.
303908,A bench outside near a body of water during the day.
298697,Horses are standing in an open field in the grass.
386755,We are looking at the floor between the toilet and the wall.
3580,A man sitting on a touch holding a game controller.
91349,A group of baseball players standing on top of a field.
331280,A couple of women and one man kneeling down before two horses.
234413,A white toilet sitting in a bathroom stall next to a TP dispenser.
60128,A white bus driving down a street next to power line.
391140,A man makes a face while holding a video game controller.
173490,A white toilet sitting below a bathroom window.
12827,a girl looking closely at her cell phone holding her cat
435384,Several glasses of wine are sitting corked and are used for the wine tasting.
362506,A man is doing a trick with a skate board.
27917,A road sign next to a car in a city
293733,Man riding a horse in a foreign country.
166565,A computer desk topped with a desktop computer and a scanner.
159044,a surfer wearing a wet suit is surfing on a sunny day
324614,"Young lady, wearing a black dress, brushing her teeth."
525665,A herd of cattle walking around on a beach.
533097,A cut pizza and a glass on a table.
51143,A teddy bear sitting in between a display of books on a table.
339703,A person riding a skateboard on top of a piece of metal.
455720,Some people gathered at a very big table with a big cake.
289229,A man wearing a white lab coat holding a bone saw.
91080,A white refrigerator freezer sitting next to a stove top oven.
13220,A family sitting at a dinner table with bowls of soup.
268478,A kitchen in a restaurant with several hot dogs on a grill with some buns. 
327149,a fire hydrant on a sidewalk near a street
49006,A couch that is sitting near a window.
153428,Two cows standing close to one another near a wire.
449903,a woman on a tennis court getting ready to hit a ball with her racket
562419,Large ornamental white clock sitting on a building. 
575348,A woman is covering her ears as the train passes by.
202658,An old toilet with a hello kitty cover top. 
232091,Several antelope and zebras graze while in a grassy area
397403,a bird standing on a tree limb next to its nest
356950,A man is pointing at something in a living room scene.
214224,"a home bar with different drink ingredients under a large decorative sign saying, ""PUB""."
407235,A group of animals such as sheeps are walking together on the grass
312890,A couple of zebras are walking through a field.
48907,A flock of sheep graze on a hillside.
23575,A computer and keyboard sitting on a cluttered desk.
199358,Luggage sitting on a bed in a hotel room.
334609,A woman dressed in black standing on a sidewalk.
87890,"A table with carrots, peppers, radishes, broccoli, pears and an orange."
95939,This cake is decorated with a graph on it. 
181643,A railing next to a dock with a warning post and life preserve available.
324857,A cat is laying in an empty suitcase with a fluffy tail hanging over.
464526,A woman in a black tank top holds a white remote.
279561,There is a white and black desk with shelves  and a computer
390348,A motorcycle parked on a walkway next to a dog.
372233,"A person is doing something by itself and interesting.
"
80328,a number of animals in a field of grass near one another
322719,a person riding a skate board at a skate park
118097,A man thinks as he stands in front of a sign.
147165,A chef scooping out a blender into a pot.
270381,A empty bench in a grassy field with yellow flowers surrounding it and a lake and mountains in the background.
